Commit Hash,Class Name,LOC,LCOM,CBO,ELOC,COH,McCabe,TCC,LCC,HALSTAD,DIT,NOC,RFC,ClassDataShouldBePrivate,ComplexClass,FunctionalDecomposition,GodClass,SpaghettiCode,MAINTAINABILITY
a8a80dc2c268417125c1c86cac15b4d1b4063bf8,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
43e18dd47c35d26903f912123187fae3039b96ce,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
4836134144a4733f6d8469b5c64d2487dbafa127,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
bd34f5a08d476c909a42c7b2b860f85573a088a9,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,1,1,FALSE
53f626b36861969cd8d77dd0c0ba79aad523ccec,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
538ccbef145797386fd038a2590a9ce4319ae306,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
97fdff5dcd488b18342715e86c4d4df93d961293,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
82d4e04ddbc129215b3f8d0f4693b475ddc25320,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
4e2bdc071569d6363bcfa9cacbbfe66a7ded407a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
e0cd94a3bde1cf062f70e59ff5e099682c5e45aa,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
ce363bce38390b8903744f90cb45c9f746636010,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
60604f87584c5a2a2cefa07243e90ae039957cf2,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
8975aaf7d02cb79964d86c3bf811354b25f59e28,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
2800f943da87c54e23e3c905aeecaf83145d9f0c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
67e67b3b984905f2f9ddfb4ad9cc2007d36f6d18,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
f0a8692da2df2b6043a898c02614a9aa1e5a8ce0,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
d1587416ad00b1392dcfa69f41dbaa51985be2e1,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
6c1ee8140518a0f139baa1d47761a57d6ae4e802,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
9693c4abd1ccfd5896098fb723924a651b2fa3cc,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
9bf955b33ef0f9760e1477149934472ef492253c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
e0877ce7a54490f87313b7fa0868d90dbda1c4f9,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
e9ddfb90978a31231e16aae7880c3d2b57a63ea3,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
580956d14eee8a158d631f6d9e272cc56e0fbeb4,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
c6e31b7ea7eecb11fc4e72598dc52c1c3ae74aa2,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
9bc7c67c4a6557f6091c499668d728cb1f7facb8,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
51be28b8fcae16f74eeeda640b9304ecdb89b9ea,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
814d25e9ddb75454e3085c61f9d276e4c12b1d6c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
a4c1350500d6e56461079ed21e8928672bab4e2f,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
53d80ec3dde6edc879fc42e5bb129a72481e194a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
3f23563b101e1dd92ec086136bc86351da17593f,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
652c8c6e64f4192adcf624f23f1978201c442327,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
a2f55d781803fc450cddb4ad4941a83d4d6ba140,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
7e7d3682905ff20a40cf284dfad1385439cfd4d2,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
df76e5c40effc59d8115fc7d556439e91cd0e3a3,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
ecbf81606a16a9c8d532cdb2d08cb9eb857b638c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
57d50d310cc9744ad9ae0e6afc63b1501217f167,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
5325d3b88f9b0c0cef30a6d8fa65649bb3abf5c8,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,1,0,0,0,0,FALSE
d61fe3ea8d00acb5d7688baa42ae20525e74a85c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
9c2cd4e855ae01b766597d69f26b5af6d6a8d729,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
0ac2f892db92dc91ab93def64937e3a6e9c3396e,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
5d4de7250d2277c656954107308a34888091189c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
b866cb1ee3d0f9c67c7990d46710662aba8d806a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
d72503b0217612578f16ec2f50097ae0739b8d8a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
21d500232f63a0f76a028aa6c5c3629d8067b38e,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
d4198c2f3b6faa78f263293a9404d1a02bd196c1,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
bcb7ee7d925edf89ea07db7fb45e055569d30556,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
bd480111fcf36eee027cf6492f468f4d869871cc,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
64536c3653c9eccd0dcecba0f0efb5c504e95e78,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
fe47e64648e34312c3d2133a373d61bbd195be5e,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
e78d3c016172cccc4e78653d207901936947e334,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
5afa4d0514270d3801f77fd758e0e6954d582c36,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
c28ce4f4c39b5d2334e56da1e590d51108134ad4,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
0d45526e6a5112eae0667aa0609fc7732c1a149f,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
45f1f90d779993950b78b0d3a6d23295b6df8442,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
28a3c9ed93f0c729e3447e49335eb03108969291,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
6a09da193bd23a3d0642f8cbb73d9f0774df20b7,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
09c85b04341db130793a10c0e446f5acdc7924a7,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
9b11dd58f026f196fd68874ea9332a44bda4e18e,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
4c5dcc7959284f30b1db692814c9839c43afdce4,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
5899c1b7779b658446f522bce74d282548e623b6,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
5d7ab055f40f8c551ebf7514b399eb2ec0493360,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
152420880a9e40fd6036ef6c9eb6024c0ff99cfc,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
540eff5e0b6edf7cffafba9fad5c874446d5299e,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
ed9aa8077ab0b4624a8fed59d5edcf69f69d6233,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
d1d17b6b1ce622af13d1824e8ea9ee4355d24c15,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
9a5b0e8456d9cefe9c53f4ac6d1fce0edf7cadf0,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
c3bed41574f6a88e26ec27d8c478c3c8825e3c31,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
aed2009b162609577a0d1936ee6765513fdb5e7d,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
faa493340145abbf156a5e114e9a7b0e3a4d8ba8,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
5d5bf732560afc8fdc54a0053f08baba0dd41b84,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
e938c98a64cf617be94d0a4fd34a503c913d6761,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
46328c2eb40e785e96b9a92774614f18bd275e40,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
c367dd80857d6a750fbbbca7654254680a262c56,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
907fe8f7a5b68e624641726ae6204d8b32984d00,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
718da124c4680115f0bb491c464ce3b94e919a9a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
62b36b1c93772d1c7b5f55620971eb35185f7625,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
ef1fbd9df42099aec0e2462489dcb8981a708a25,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,1,0,0,0,0,FALSE
a37f2c962910af80b08a98bdda9a40836e028c41,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,1,0,0,0,0,FALSE
110c7688b0a1fe4b8bcab0e480898e98553ae7e4,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,1,0,0,0,0,FALSE
c5940f701833dd3e8dd2027fd012dc46f4bfb8f6,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
845132ad1b3f9234b6c4a9d76855b8461151ed22,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
9f54aab96e9f1911e408b87fff082a1961044653,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
7443ee87b72389cc61026b7b3489b02a83265df3,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
3c321e0f39add225d2704f4304d46bbace308aa3,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
28343f9c5ada75022fa924d65b2c379a1c6c783a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
92b0e81555e08c2a02ee374c0a96be7276bce2e6,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
f29179abadbf13ee722bed030119c37913cc843d,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
67209b07f6e76f30eeb4cf45d5ac0db5bdcacde9,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
4876e67b84e8c10ebdfe2236beb1da17553ce810,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
172db5d6bd0212dedc37c042658f5e15f0beaecf,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
22ba280fa50d952906148d2d04d5686fa645ba56,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
7eb26306b2830069138d4560643f139a39ff26a5,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
6b756b7370d97a2fd8ce9ea57425ef32d5f69eec,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
b985c27c75b76b0332535534e8a68499620598b2,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
f732c6ac98c8791a835eadfeb21f8c53536edbbd,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
e29147039c63845810a02a4d6c75f72d7e53cacf,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
f8f09e2e2e300551f83bfd292a61dd422d23694c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
ca755f3626e0fa3991a57b25f4bb06cd489f98a1,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
9117cc11bd347d8e70a956df00477d49b3ac1159,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
2bbd6677cb0d2b51996bb29b8f0ebc573fb84533,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
821b168b60c40728c4133514cfaec954afc2c196,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
03647b609380876529c2b9fdc563da1c72fef18c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
f587d7e610568bbc46556f1d498f5fa673d70afc,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
ad90fca6048d4080d2c6392d7aed29cdfe4981db,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
edae1cab752b08860d6cde5d2020d0bd84e291b2,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
2836f3252aab7a0289cc7bcbf5c4e204e4151e3a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
8586c2e86016c964d341abbd048209c4cca74708,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,1,1,FALSE
7984c4d6840023a29e4695e1333f520e7b34999a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
c1753d6c52201a590cff1158ff9333d907f42edb,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
c5b291f6e6d6089d9b1d650225e62daf7798b544,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
944b326bdb530528cfb4f3a40e4ab5aec7d5f9da,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
2b9c085e194fdc6f78ac4ff70a2ac5acc5cc8d1d,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
7fa6126b1cd793e6069b232e14518ed448a8c799,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
79d9269cdb022c34e79e144771d4dbf767146b08,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
b0c1ad03bbbbe48b8c6c3a7b6d70f03343a3589a,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
5b5f27d3bba26d8d90b37102ebe193ceaa14c8f1,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
ae4ac1d6b0901607f85f7e733bb28eb6a7c54cd3,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
eba59d22d017912362a24529e463801fdf2443f9,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,1,0,0,0,0,FALSE
825d868ccfe9ac134aff8b0ecf5382aa344a11f3,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
d20b27a84716d4f222ef836b507c1893af55064b,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
7121d7b42986c0df67857a32a3bfeaea5ec269f6,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
eeaf568983d1ffae58a6018dc77b223726fb8195,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
d457f4478d436d93462b9f1ff75b9cc782b40505,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
a2003e0d7285a6502a3f2eb674d85f28a7e72391,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
ce9534348e3ea506344905bc3489c100f0c86ce9,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
a2f6a051450db48610976ce6965b65254549e867,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
af3ccbc9b5ec2952c50bf7a21e12ddce6aea9728,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
5b09657da2fdfa168d709ce556e3d620ffcddecc,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,1,FALSE
e9166a984e4c73087713d79fdf0fa7d5e67f16fc,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
9d194b69031d393e7e743e147e06002743dcb089,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
55945834efb1f9280829c0fb57de3ac835e499d4,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
b105d5dc9957cbc15bdb5735ff5cc549cc012c02,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
0f3b5121c5df6ba44933c01000a56e2171ffe74c,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
bccb76653e21816344ba893c25983a31868be461,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
cce8608293827ae63ec4416c60b723f5b1652a78,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
96674955c6e3e3e36d3045e99f324e2f5c528aad,GraalDirectives,439,1035,0,258,0,46,0,0,2541,0,0,48,0,0,0,0,0,TRUE
